"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"	"per.meth"
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12019392	3	11	"PGEN_00001253"	"Low"	21.4285714285714
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12019408	4	10	"PGEN_00001253"	"Low"	28.5714285714286
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12019431	4	9	"PGEN_00001253"	"Low"	30.7692307692308
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12169229	2	43	"PGEN_00001257"	"Low"	4.44444444444444
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12169253	1	34	"PGEN_00001257"	"Low"	2.85714285714286
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12169274	3	26	"PGEN_00001257"	"Low"	10.3448275862069
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12542231	3	21	"PGEN_00001273"	"Low"	12.5
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12542235	5	18	"PGEN_00001273"	"Low"	21.7391304347826
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12542240	7	13	"PGEN_00001273"	"Low"	35
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	12542252	6	10	"PGEN_00001273"	"Low"	37.5
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13081418	0	53	"PGEN_00001285"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13081447	0	56	"PGEN_00001285"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13081491	0	37	"PGEN_00001285"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13465267	52	19	"PGEN_00001291"	"Low"	73.2394366197183
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13465282	62	13	"PGEN_00001291"	"Low"	82.6666666666667
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13465290	68	8	"PGEN_00001291"	"Low"	89.4736842105263
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13466903	19	11	"PGEN_00001291"	"Low"	63.3333333333333
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	25	27	"PGEN_00001292"	"Low"	48.0769230769231
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	25	27	"PGEN_00001291"	"Low"	48.0769230769231
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	25	27	"PGEN_00001292"	"Low"	48.0769230769231
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	25	27	"PGEN_00001291"	"Low"	48.0769230769231
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	36	47	"PGEN_00001291"	"Low"	43.3734939759036
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	36	47	"PGEN_00001292"	"Low"	43.3734939759036
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	36	47	"PGEN_00001291"	"Low"	43.3734939759036
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	36	47	"PGEN_00001292"	"Low"	43.3734939759036
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	0	70	"PGEN_00001295"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	0	68	"PGEN_00001295"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	0	75	"PGEN_00001295"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	0	84	"PGEN_00001295"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	0	81	"PGEN_00001295"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	14122002	3	15	"PGEN_00001310"	"Low"	16.6666666666667
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	14140699	24	4	"PGEN_00001310"	"Low"	85.7142857142857
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	15946304	41	12	"PGEN_00001361"	"Low"	77.3584905660377
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	15946386	49	33	"PGEN_00001361"	"Low"	59.7560975609756
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16698877	5	14	"PGEN_00001381"	"Low"	26.3157894736842
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16698915	17	14	"PGEN_00001381"	"Low"	54.8387096774194
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16698936	9	13	"PGEN_00001381"	"Low"	40.9090909090909
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16698955	10	13	"PGEN_00001381"	"Low"	43.4782608695652
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16699005	0	18	"PGEN_00001381"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16947759	18	100	"PGEN_00001386"	"Low"	15.2542372881356
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16947887	13	42	"PGEN_00001386"	"Low"	23.6363636363636
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16953222	2	34	"PGEN_00001386"	"Low"	5.55555555555556
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	16953263	8	52	"PGEN_00001386"	"Low"	13.3333333333333
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17407220	0	45	"PGEN_00001401"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17407271	1	237	"PGEN_00001401"	"Low"	0.420168067226891
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17407735	0	60	"PGEN_00001401"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17407764	1	81	"PGEN_00001401"	"Low"	1.21951219512195
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17407786	1	67	"PGEN_00001401"	"Low"	1.47058823529412
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17461940	0	25	"PGEN_00001403"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17461943	0	26	"PGEN_00001403"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17461964	0	23	"PGEN_00001403"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17462000	0	27	"PGEN_00001403"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	17462003	0	26	"PGEN_00001403"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18071982	0	31	"PGEN_00001422"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18071987	1	40	"PGEN_00001422"	"Low"	2.4390243902439
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18080478	0	47	"PGEN_00001422"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18080520	3	69	"PGEN_00001422"	"Low"	4.16666666666667
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18080562	0	62	"PGEN_00001422"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18080636	3	37	"PGEN_00001422"	"Low"	7.5
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18080646	0	43	"PGEN_00001422"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18080688	0	46	"PGEN_00001422"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18080730	0	38	"PGEN_00001422"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18080772	0	26	"PGEN_00001422"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18207965	12	44	"PGEN_00001425"	"Low"	21.4285714285714
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18208252	17	28	"PGEN_00001425"	"Low"	37.7777777777778
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	1	28	"PGEN_00000925"	"Low"	3.44827586206897
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	1	28	"PGEN_00000924"	"Low"	3.44827586206897
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	1	28	"PGEN_00000925"	"Low"	3.44827586206897
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	1	28	"PGEN_00000924"	"Low"	3.44827586206897
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	31	"PGEN_00000924"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	31	"PGEN_00000925"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	31	"PGEN_00000924"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	31	"PGEN_00000925"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18334994	1	22	"PGEN_00001429"	"Low"	4.34782608695652
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18334999	0	22	"PGEN_00001429"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18335015	0	23	"PGEN_00001429"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18335020	0	23	"PGEN_00001429"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18335036	1	23	"PGEN_00001429"	"Low"	4.16666666666667
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18335041	0	24	"PGEN_00001429"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18335057	0	22	"PGEN_00001429"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18335062	1	13	"PGEN_00001429"	"Low"	7.14285714285714
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18434746	18	3	"PGEN_00001430"	"Low"	85.7142857142857
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	14	18	"PGEN_00001430"	"Low"	43.75
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18510331	22	5	"PGEN_00001431"	"Low"	81.4814814814815
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	18510389	8	20	"PGEN_00001431"	"Low"	28.5714285714286
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19775906	5	332	"PGEN_00001470"	"Low"	1.48367952522255
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19775960	4	245	"PGEN_00001470"	"Low"	1.60642570281124
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19775998	16	148	"PGEN_00001470"	"Low"	9.75609756097561
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19788225	11	27	"PGEN_00001471"	"Low"	28.9473684210526
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19788236	18	22	"PGEN_00001471"	"Low"	45
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19788245	24	17	"PGEN_00001471"	"Low"	58.5365853658537
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19788270	14	25	"PGEN_00001471"	"Low"	35.8974358974359
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19788275	13	23	"PGEN_00001471"	"Low"	36.1111111111111
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19898381	0	16	"PGEN_00001480"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19898396	0	16	"PGEN_00001480"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19898403	0	16	"PGEN_00001480"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19922134	3	93	"PGEN_00001480"	"Low"	3.125
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19922186	0	62	"PGEN_00001480"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	19922225	2	44	"PGEN_00001480"	"Low"	4.34782608695652
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	1	86	"PGEN_00001492"	"Low"	1.14942528735632
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	0	87	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	33	"PGEN_00001493"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	33	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	33	"PGEN_00001493"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	33	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	35	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	35	"PGEN_00001493"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	35	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	35	"PGEN_00001493"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	34	"PGEN_00001493"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	34	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	34	"PGEN_00001493"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	34	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	35	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	35	"PGEN_00001493"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	35	"PGEN_00001492"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	35	"PGEN_00001493"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	2230985	4	45	"PGEN_00000937"	"Low"	8.16326530612245
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	2231240	0	28	"PGEN_00000937"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	2231256	0	28	"PGEN_00000937"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	14	"PGEN_00001635"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	14	"PGEN_00001636"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	14	"PGEN_00001635"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	14	"PGEN_00001636"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25329323	0	12	"PGEN_00001635"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25329323	0	12	"PGEN_00001636"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25329323	0	12	"PGEN_00001635"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25329323	0	12	"PGEN_00001636"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25420153	21	25	"PGEN_00001637"	"Low"	45.6521739130435
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25420188	18	25	"PGEN_00001637"	"Low"	41.8604651162791
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25609663	1	53	"PGEN_00001642"	"Low"	1.85185185185185
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25683520	1	52	"PGEN_00001648"	"Low"	1.88679245283019
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25683523	1	55	"PGEN_00001648"	"Low"	1.78571428571429
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25683553	2	53	"PGEN_00001648"	"Low"	3.63636363636364
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25683561	2	53	"PGEN_00001648"	"Low"	3.63636363636364
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25694319	1	149	"PGEN_00001648"	"Low"	0.666666666666667
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25694364	1	155	"PGEN_00001648"	"Low"	0.641025641025641
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25694743	1	47	"PGEN_00001648"	"Low"	2.08333333333333
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25757947	1	37	"PGEN_00001648"	"Low"	2.63157894736842
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	25757971	5	25	"PGEN_00001648"	"Low"	16.6666666666667
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	2602945	1	35	"PGEN_00000946"	"Low"	2.77777777777778
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	2602950	16	27	"PGEN_00000946"	"Low"	37.2093023255814
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	26060075	0	43	"PGEN_00001659"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	26060091	0	59	"PGEN_00001659"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	26060137	0	52	"PGEN_00001659"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	26060140	1	50	"PGEN_00001659"	"Low"	1.96078431372549
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	26060318	1	32	"PGEN_00001659"	"Low"	3.03030303030303
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	26060369	0	42	"PGEN_00001659"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	26060385	0	50	"PGEN_00001659"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3161733	2	32	"PGEN_00000964"	"Low"	5.88235294117647
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3161768	3	35	"PGEN_00000964"	"Low"	7.89473684210526
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675515	0	47	"PGEN_00000981"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675543	0	38	"PGEN_00000981"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675550	0	40	"PGEN_00000981"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675583	0	36	"PGEN_00000981"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675611	0	45	"PGEN_00000981"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675618	1	52	"PGEN_00000981"	"Low"	1.88679245283019
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675651	1	96	"PGEN_00000981"	"Low"	1.03092783505155
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675679	0	80	"PGEN_00000981"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	3675686	1	88	"PGEN_00000981"	"Low"	1.12359550561798
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	4453445	2	23	"PGEN_00000998"	"Low"	8
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	4453535	22	36	"PGEN_00000998"	"Low"	37.9310344827586
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	4453541	10	47	"PGEN_00000998"	"Low"	17.5438596491228
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	4453557	5	31	"PGEN_00000998"	"Low"	13.8888888888889
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6648964	0	39	"PGEN_00001064"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6649000	0	52	"PGEN_00001064"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6649016	0	55	"PGEN_00001064"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6649052	0	44	"PGEN_00001064"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6649192	1	26	"PGEN_00001064"	"Low"	3.7037037037037
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6649228	0	42	"PGEN_00001064"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6649244	0	51	"PGEN_00001064"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6649315	0	49	"PGEN_00001064"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6785721	36	16	"PGEN_00001066"	"Low"	69.2307692307692
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	6785764	3	74	"PGEN_00001066"	"Low"	3.8961038961039
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664130	0	40	"PGEN_00001089"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664156	1	61	"PGEN_00001089"	"Low"	1.61290322580645
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664171	1	51	"PGEN_00001089"	"Low"	1.92307692307692
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664175	0	65	"PGEN_00001089"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664201	3	67	"PGEN_00001089"	"Low"	4.28571428571429
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664220	0	59	"PGEN_00001089"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664261	0	39	"PGEN_00001089"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664265	0	51	"PGEN_00001089"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664291	0	55	"PGEN_00001089"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664355	0	48	"PGEN_00001089"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664381	0	50	"PGEN_00001089"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	7664426	2	34	"PGEN_00001089"	"Low"	5.55555555555556
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	8951809	20	1	"PGEN_00001151"	"Low"	95.2380952380952
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065127	3	14	"PGEN_00001153"	"Low"	17.6470588235294
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065165	7	11	"PGEN_00001153"	"Low"	38.8888888888889
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065677	55	15	"PGEN_00001153"	"Low"	78.5714285714286
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065686	73	15	"PGEN_00001153"	"Low"	82.9545454545455
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065693	78	13	"PGEN_00001153"	"Low"	85.7142857142857
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065709	64	33	"PGEN_00001153"	"Low"	65.979381443299
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065731	91	16	"PGEN_00001153"	"Low"	85.0467289719626
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065740	66	19	"PGEN_00001153"	"Low"	77.6470588235294
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065747	70	8	"PGEN_00001153"	"Low"	89.7435897435898
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065763	40	38	"PGEN_00001153"	"Low"	51.2820512820513
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065785	52	16	"PGEN_00001153"	"Low"	76.4705882352941
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065794	33	14	"PGEN_00001153"	"Low"	70.2127659574468
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065817	13	19	"PGEN_00001153"	"Low"	40.625
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065824	10	17	"PGEN_00001153"	"Low"	37.037037037037
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065840	11	13	"PGEN_00001153"	"Low"	45.8333333333333
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065862	14	9	"PGEN_00001153"	"Low"	60.8695652173913
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9065871	6	7	"PGEN_00001153"	"Low"	46.1538461538462
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9505344	0	26	"PGEN_00001169"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9526753	0	35	"PGEN_00001169"	"Low"	0
"EPI_104"	"PGA_scaffold18__69_contigs__length_27737463"	9526772	0	33	"PGEN_00001169"	"Low"	0
"EPI_111"	"PGA_scaffold17__51_contigs__length_34923512"	10207404	20	16	"PGEN_00000265"	"Super.Low"	55.5555555555556
"EPI_111"	"PGA_scaffold17__51_contigs__length_34923512"	10207413	19	27	"PGEN_00000265"	"Super.Low"	41.304347826087
"EPI_111"	"PGA_scaffold17__51_contigs__length_34923512"	10207438	54	6	"PGEN_00000265"	"Super.Low"	90
"EPI_111"	"PGA_scaffold17__51_contigs__length_34923512"	10207441	38	25	"PGEN_00000265"	"Super.Low"	60.3174603174603
"EPI_111"	"PGA_scaffold17__51_contigs__length_34923512"	10207453	39	52	"PGEN_00000265"	"Super.Low"	42.8571428571429
"EPI_111"	"PGA_scaffold17__51_contigs__length_34923512"	10207458	18	58	"PGEN_00000265"	"Super.Low"	23.6842105263158
