"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"
"EPI_136"	"PGA_scaffold17__51_contigs__length_34923512"	8671108	13	56	"PGEN_00000216"	"Day10"
"EPI_136"	"PGA_scaffold17__51_contigs__length_34923512"	9223199	34	2	"PGEN_00000233"	"Day10"
"EPI_136"	"PGA_scaffold17__51_contigs__length_34923512"	9223203	31	5	"PGEN_00000233"	"Day10"
"EPI_136"	"PGA_scaffold17__51_contigs__length_34923512"	9223213	25	11	"PGEN_00000233"	"Day10"
"EPI_136"	"PGA_scaffold17__51_contigs__length_34923512"	9223221	33	3	"PGEN_00000233"	"Day10"
"EPI_136"	"PGA_scaffold17__51_contigs__length_34923512"	9223245	29	6	"PGEN_00000233"	"Day10"
"EPI_136"	"PGA_scaffold17__51_contigs__length_34923512"	9223249	30	5	"PGEN_00000233"	"Day10"
"EPI_136"	"PGA_scaffold17__51_contigs__length_34923512"	9223268	34	3	"PGEN_00000233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397584	1	76	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397595	3	98	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397611	0	131	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397621	1	162	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397660	2	173	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397677	0	171	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397688	3	168	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398142	0	94	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398153	1	92	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398404	4	464	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398432	5	586	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398497	1	410	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398514	1	367	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398525	7	330	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398541	1	44	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398590	0	170	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398607	1	178	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398618	3	187	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398634	2	190	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398683	0	158	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398700	1	140	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398727	0	90	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400361	0	35	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400364	0	35	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400386	0	35	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400392	1	34	"PGEN_00001233"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11412242	0	129	"PGEN_00001235"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11412296	2	132	"PGEN_00001235"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11827805	0	47	"PGEN_00001246"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13466903	14	12	"PGEN_00001291"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	1	48	"PGEN_00001295"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	1	56	"PGEN_00001295"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	0	61	"PGEN_00001295"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	0	68	"PGEN_00001295"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	0	66	"PGEN_00001295"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	15946304	23	18	"PGEN_00001361"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	15946386	28	38	"PGEN_00001361"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16947759	11	79	"PGEN_00001386"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16953263	4	29	"PGEN_00001386"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17032790	0	57	"PGEN_00001391"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17032800	0	65	"PGEN_00001391"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17032844	1	59	"PGEN_00001391"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17303010	32	22	"PGEN_00001398"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407220	0	16	"PGEN_00001401"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407271	0	130	"PGEN_00001401"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407611	0	101	"PGEN_00001401"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407633	0	97	"PGEN_00001401"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407662	2	93	"PGEN_00001401"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407735	1	92	"PGEN_00001401"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080478	0	48	"PGEN_00001422"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080520	1	64	"PGEN_00001422"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080562	1	45	"PGEN_00001422"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080688	1	39	"PGEN_00001422"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	15	29	"PGEN_00001430"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19775906	1	322	"PGEN_00001470"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19775960	1	233	"PGEN_00001470"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19775998	38	143	"PGEN_00001470"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19898232	1	97	"PGEN_00001480"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19922096	1	119	"PGEN_00001480"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19922134	1	69	"PGEN_00001480"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19922186	0	83	"PGEN_00001480"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19922225	2	81	"PGEN_00001480"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	0	54	"PGEN_00001492"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	0	57	"PGEN_00001492"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20351269	0	58	"PGEN_00001492"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	2230985	3	44	"PGEN_00000937"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	2231256	0	32	"PGEN_00000937"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25609641	1	64	"PGEN_00001642"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25694319	0	63	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25694364	1	77	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25743871	0	63	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25743888	9	51	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25743916	0	64	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25743933	6	47	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744006	1	41	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744051	0	125	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744068	22	90	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744096	0	160	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744113	30	108	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744141	0	90	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744158	24	40	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25754815	0	71	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25754905	0	74	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25754950	0	56	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25755040	0	32	"PGEN_00001648"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060091	0	53	"PGEN_00001659"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060369	0	57	"PGEN_00001659"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060385	0	58	"PGEN_00001659"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675515	2	115	"PGEN_00000981"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675543	0	83	"PGEN_00000981"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675550	0	85	"PGEN_00000981"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675618	0	91	"PGEN_00000981"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675651	2	137	"PGEN_00000981"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675679	0	111	"PGEN_00000981"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675686	0	126	"PGEN_00000981"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	4453535	26	30	"PGEN_00000998"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	4453541	3	49	"PGEN_00000998"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	6649000	0	50	"PGEN_00001064"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	6649016	0	52	"PGEN_00001064"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	6785721	27	16	"PGEN_00001066"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	6785764	4	59	"PGEN_00001066"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	7664156	1	53	"PGEN_00001089"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	7664175	0	55	"PGEN_00001089"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	7664201	1	57	"PGEN_00001089"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	7664220	0	40	"PGEN_00001089"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	7664265	0	26	"PGEN_00001089"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	9065677	95	3	"PGEN_00001153"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	9065709	126	21	"PGEN_00001153"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	9065731	146	15	"PGEN_00001153"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	9065740	124	18	"PGEN_00001153"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	9065763	104	18	"PGEN_00001153"	"Day10"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	9065785	101	17	"PGEN_00001153"	"Day10"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10207413	15	14	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10207438	28	13	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10207441	25	20	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10207453	18	34	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10207458	4	35	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10207482	21	33	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10208835	14	50	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10209483	1	39	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10209505	34	17	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10209545	3	26	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10210273	20	2	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10210313	10	16	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10210393	4	46	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10210451	2	42	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10210463	1	40	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10210466	2	33	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10210485	3	35	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10218622	14	26	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10218771	13	23	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10218873	26	7	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10219326	29	19	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10219348	19	20	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10219360	42	11	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10220188	32	19	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10220242	15	33	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10220282	19	23	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10221680	26	13	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10221699	43	12	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10221724	50	11	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10221741	58	19	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10221767	24	35	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10222313	21	8	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10222316	2	28	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10222354	42	10	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10222357	28	11	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10222384	4	32	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10222398	8	28	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10225628	25	7	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226502	9	25	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226563	9	21	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226583	28	1	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226611	26	5	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226622	48	7	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226628	22	11	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226643	30	5	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226648	35	2	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	10226776	24	6	"PGEN_00000265"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	17777849	2	25	"PGEN_00000451"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	1885842	4	26	"PGEN_00000039"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	1912281	42	35	"PGEN_00000039"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	1912338	43	41	"PGEN_00000039"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	1912397	25	51	"PGEN_00000039"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	19937931	27	22	"PGEN_00000498"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	19938014	0	54	"PGEN_00000498"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	19938017	34	19	"PGEN_00000498"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	19938633	34	16	"PGEN_00000498"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	20167334	55	22	"PGEN_00000505"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	20594967	0	78	"PGEN_00000515"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	20594976	1	79	"PGEN_00000515"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	20831956	5	35	"PGEN_00000520"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	20831965	2	27	"PGEN_00000520"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	20868327	0	32	"PGEN_00000521"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	20868333	0	31	"PGEN_00000521"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	20868337	0	30	"PGEN_00000521"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	22718597	23	51	"PGEN_00000568"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	23419182	2	125	"PGEN_00000578"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	23419251	0	153	"PGEN_00000578"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	2397318	19	5	"PGEN_00000055"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	2397326	16	8	"PGEN_00000055"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	2397341	17	7	"PGEN_00000055"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	2397354	14	8	"PGEN_00000055"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	2397393	18	6	"PGEN_00000055"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24499846	5	14	"PGEN_00000594"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24627135	0	38	"PGEN_00000598"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24628253	0	75	"PGEN_00000598"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24628326	0	66	"PGEN_00000598"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24628590	0	31	"PGEN_00000598"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24628634	0	35	"PGEN_00000598"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24628766	0	46	"PGEN_00000598"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24994983	64	107	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24995028	1	185	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24995067	15	46	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24995147	11	33	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24995174	2	46	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24995415	20	52	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24995499	15	39	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24995583	7	36	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	24995751	5	23	"PGEN_00000616"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	25317430	50	16	"PGEN_00000622"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	25317438	31	47	"PGEN_00000622"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	25317505	60	58	"PGEN_00000622"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	25317639	38	30	"PGEN_00000622"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	25317773	31	34	"PGEN_00000622"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	26620661	6	18	"PGEN_00000653"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	26775074	4	16	"PGEN_00000656"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	26775378	19	59	"PGEN_00000656"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	28330698	23	14	"PGEN_00000682"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	28331859	31	28	"PGEN_00000682"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	28332048	30	18	"PGEN_00000682"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	28332093	24	20	"PGEN_00000682"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	28332099	31	11	"PGEN_00000682"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	28332360	24	28	"PGEN_00000682"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	28332505	26	89	"PGEN_00000682"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	29820482	1	76	"PGEN_00000712"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	29820547	1	100	"PGEN_00000712"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	29820612	2	42	"PGEN_00000712"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	30227823	0	26	"PGEN_00000727"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	30227827	5	21	"PGEN_00000727"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	30227991	0	28	"PGEN_00000727"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	30228353	0	38	"PGEN_00000727"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	30228366	0	31	"PGEN_00000727"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	30228384	0	25	"PGEN_00000727"	"Day135"
"EPI_151"	"PGA_scaffold17__51_contigs__length_34923512"	31551202	3	74	"PGEN_00000766"	"Day135"
